DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.28607594936708863,0.9212962962962963
DecisionTreeClassifier,0.2936708860759494,0.9143518518518519
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3468354430379747,0.9023148148148148
DecisionTreeClassifier,0.3240506329113924,0.8953703703703704
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.389873417721519,0.8842592592592593
DecisionTreeClassifier,0.3518987341772152,0.8902777777777777
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.28354430379746837,0.9291666666666667
DecisionTreeClassifier,0.28607594936708863,0.9296296296296296
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.34177215189873417,0.9148148148148149
DecisionTreeClassifier,0.3012658227848101,0.9180555555555555
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.29620253164556964,0.9226851851851852
DecisionTreeClassifier,0.2974683544303797,0.9208333333333333
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.330379746835443,0.9254629629629629
DecisionTreeClassifier,0.31645569620253167,0.9166666666666666
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3379746835443038,0.9217592592592593
DecisionTreeClassifier,0.32531645569620254,0.9180555555555555
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3037974683544304,0.9212962962962963
DecisionTreeClassifier,0.31265822784810127,0.9157407407407407
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.29873417721518986,0.9324074074074075
DecisionTreeClassifier,0.3493670886075949,0.8967592592592593
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.34050632911392403,0.9027777777777778
DecisionTreeClassifier,0.34050632911392403,0.9166666666666666
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.2645569620253165,0.9310185185185185
DecisionTreeClassifier,0.3392405063291139,0.912962962962963
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3329113924050633,0.9125
DecisionTreeClassifier,0.27974683544303797,0.9226851851851852
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3329113924050633,0.9115740740740741
DecisionTreeClassifier,0.289873417721519,0.9282407407407407
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.30759493670886073,0.9324074074074075
DecisionTreeClassifier,0.3329113924050633,0.9199074074074074
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3240506329113924,0.9222222222222223
DecisionTreeClassifier,0.31772151898734174,0.9152777777777777
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.34177215189873417,0.9060185185185186
DecisionTreeClassifier,0.35822784810126584,0.9097222222222222
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.30253164556962026,0.9217592592592593
DecisionTreeClassifier,0.28354430379746837,0.9236111111111112
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.31518987341772153,0.9180555555555555
DecisionTreeClassifier,0.34177215189873417,0.9115740740740741
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.31139240506329113,0.9208333333333333
DecisionTreeClassifier,0.31139240506329113,0.9115740740740741
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.2911392405063291,0.9337962962962963
DecisionTreeClassifier,0.3341772151898734,0.9148148148148149
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3291139240506329,0.9148148148148149
DecisionTreeClassifier,0.27974683544303797,0.9296296296296296
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3265822784810127,0.9226851851851852
DecisionTreeClassifier,0.3139240506329114,0.9106481481481481
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.30253164556962026,0.9217592592592593
DecisionTreeClassifier,0.29620253164556964,0.9194444444444444
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.31772151898734174,0.9166666666666666
DecisionTreeClassifier,0.31139240506329113,0.9171296296296296
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.2582278481012658,0.9337962962962963
DecisionTreeClassifier,0.27848101265822783,0.9277777777777778
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.32151898734177214,0.9166666666666666
DecisionTreeClassifier,0.28860759493670884,0.9296296296296296
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.28607594936708863,0.9115740740740741
DecisionTreeClassifier,0.330379746835443,0.8898148148148148
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.31265822784810127,0.912962962962963
DecisionTreeClassifier,0.2417721518987342,0.9337962962962963
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.3329113924050633,0.9009259259259259
DecisionTreeClassifier,0.33544303797468356,0.9
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.0,1.0
DecisionTreeClassifier,0.330379746835443,0.9226851851851852
